,0
7980,다들 어서어서 사세요 가지고 있어야 해요 추천추천
7981,처음에 사이즈가 작은줄 알았지만 오히려 딱 맞는가같았고 꾸미고 싶은 날이나 그냥 데일리 코디로도 좋은거같아요!
7982,오버핏은 아니구 왐전 정핏이구요 격식 갖춰서 입어야하는 경우 완전 좋을 것 같아유
7983,감사합니다 맘에 드네요 잘 입겠습니다. 많이 파세요
7984,믿고 입는 무탱다드 입니다. 색깔별로 하나씩 구매하세요 가성비 갑ㅋ
7985,배송도 빠르고 사이즈도 정사이즈고 좋네요 잘입을께요
7986,기본 스탈이라 케쥬얼하게 코디해도 좋을것 같아요
7987,가격대비 상당히 좋은 제품인거 같고 아우터로 가볍게 봄에 걸칠만한 옷인거 같아요
7988,왜 사람들이 무탠다드 블레이저 사는지 알거 같네요 기본템으로 최고입니다
7989,저랑 신체사이즈 비슷하시면 사이즈 저랑같은 사이즈 가시면 될겁니다 딱입니다 조금 여유있게 입으실려면 한사이즈업 하시구요 옷은 괜찮내요
7990,이건 진짜 너무 좋은거 같아요 가성비로 이만한게 없네요
7991,사이즈 괜찮았습니다 지금 시즌에 입으면 딱 적당할거 같아요
7992,투엑스는 살짝 큰감이 있네요 그래도 너무 이쁘게 잘입을것 같아요
7993,핏이 매우 작고 가성비가 매우 좋은 제품 입니다 근대 어께부분이 너무 작아요
7994,무난한 디자인에 찰랑거리는 소재감 입기 좋아요
7995,퍼펙트 블레이저 이벤트할때 구매했는데 L사이즈 사길 잘한거같아요 솔직히 릴렉스드가 더 좋아보여요
7996,옷의 질이 너무 좋았고 사이즈가 딱 맞아서 너무 만족했습니다
7997,핏도 잘나오고 여러방면으로 활용이 잘되어질거 같습니다
7998,너무 얇지않아서 지금입기 너 좋아욤 어께가 있는 편인데 쪼끔 더 어깡 같긴하네요 ㅋㅋ 하지만 넉넉한 핏으로 산거라 괜찮아요! 남성분들께는 정핏~슬림핏일 것 같아요 재질이 넘 좋아서 진짜 무신사 ㅠ 복받으세여 ㅠ
7999,원래 오버 사이즈 사려고 했었는데 이것도 크게 사니 충분히 오버핏 나옴니다
8000,심플하고 평상시에 입고 다니기도 좋아서 만족하고 있습니다
8001,봄에서 초여름까지 입기 좋겠네요 저렴한 가격에 잘 샀네요
8002,무난한 기본 블레이저로 활용하기 좋을 것 같아요!
8003,어깨가 좁아서 그런지 L 사이즈가 조금 크네요 슬픕니다
8004,크거나 작은 느낌 하나도 없고 딱 맞고 너무 좋네요
8005,어좁인데 어깨너비가 저의 어깨와 비슷하네요오
8006,사이즈도 잘 맞고 예쁘네요~ 좋은 것 같습니다 잘 입을게요!
8007,블레이저로는 가성비 최고 무탠다드 블레이저입니다 여러분 무탠다드 블레이저 강추합니다
8008,결혼식에 입으려고 가성비 좋은 제품 구매했어요 크림진이나 와이드 슬랙스 부츠컷 슬랙스 더비슈즈에 잘 어울립니다 추천!!!
8009,"어깨 부각이 생각보다 더 심해요,, 여자인 제가 입으면 어깡처럼 보여요"
8010,기본 블레이저가 필요해서 샀는데 가성비 최고네요
8011,제품 퀄리티 꽤나 좋네요. 올 봄 이거면 오케입니다.
8012,결혼식 정장이 필요해서 구입했어요~ 조금 작은감이 있네요
8013,기본 블레이저중에 가장 좋습니다. 깔끔하고 멋있어요
8014,냉정하게 별5개까지 주기는 아니여서 4점 드려요.. 데일리로 여기저기에 입기 좋습니다
8015,와 이게 블레이저 간지군요 짘짜 깔끔하고 이뻐요
8016,너무너무너무 딱떨어지니 굿이네요 믿고사는 무탠다드
8017,"무탠다드 와이드슬랙스 하나, 크롭슬랙스 두개 같이 구매해서 셋업으로도 잘입고있습니다. 거의정핏이에요."
8018,딱 기본템입니다. 무난한 기본템을 찾으시는 분에게는 딱입니다.
8019,천도 좋고 핏도 너무 좋아서 블레이저에 맞는 바지도 무신사에서 구매했어요 이번주에 친구들이랑 사진찍을때 입으려고 급하게 샀는데 마음에 들어요
8020,소매가 조금 긴데 오버핏느낌으로 입으려고해요. 좋네요
8021,가성비로 입긴 괜찮을꺼 같네요. 날씨가 더워져서 오래는 못입을듯
8022,아주 딱 맞고 가성비 굳입니다. 또 사입을것 같아요.
8023,싼 가격에 좋은 제품 샀습니다 아마 역시 무텐다드
8024,블레이저는 처음 구매해보는데 예뻐요 좋습니다
8025,첫 입문으로 하나 산거고 입어보니 팔길이 빼고 너무 딱 맞네요
8026,가격대비 훨씬 고급지고 비싸보임 남자 블레이져라 고민했는데 고민 무색하게 마음에 듦
8027,가격대비 품질도 괜찮아요 사이즈도 적당하고 나쁘지않아요
8028,슬림핏으로 나와서 오버핏을 원하시는 분들은 2사이즈 업 정도 하시는걸 추천드립니다
8029,무난하게 평범해서 전투용으로 입기좋은거같아요
8030,기본적인 블레이저 입문용으로 좋고 무난해요~추천
8031,지인분이 제옷(이상품)보구 이쁘다해서 한사이즈 작게 주문해서 선물로드렸는데 만족하시네요 ㅎㅎ
8032,격식 차릴때 블레이저가 필요했는데 싸게 잘 구해서 자주 애용하고 있습니다 좋아요~
8033,마른체형이지만 오버핏으로 입으려구 크게 주문했는데 괜찮아요 색은 생각보다 진하네요 잘입을게요
8034,무난무난하게 딱맞아요. 릴랙스드보다는 소매나 기장이 김.
8035,봄에 입어도 너무 이쁠거 같고 유행하는 이유 알겠네요
8036,운동한 체형이라 걱정했는데 잘 맞아서 너무 좋네요
8037,사이즈도 적당하고 어디에든 입을수 잇어 좋습니다
8038,사이즈는 딱 맞고 지금 날씨에 입기 좋아요 .!!! 딱 정석인 블레이저에요 ~
8039,사이즈가 조금~ 여유로워요! 그외에는 마음에 듭니다!
8040,딱 정핏그대로 베이식하게 나온거같아요 기본템으로 괜찮은듯
8041,살짝 딱 맞아서 후드에 입기엔 힘들것 같아요 오버사이즈로 갈껄 그랬어요
8042,작은 사이즈 사니까 여자가 입어도 예쁜 오버핏나옴
8043,살짝 어깨가 걸리는 느낌이 있긴한데 전체적으로 l이 맞아요
8044,입었을때 핏 이쁘게나오고 봄에입기딱좋은고같아요
8045,색감도 너무 마음에들고 핏도 너무 좋네요 추천드려요
8046,지금 계절에 입기 딱 좋은거 같아요 색감이며 핏 모두 마음에 듭니다
8047,셋업으로 입을 때도 좋고 데일리로 하나 걸치기에도 좋네요ㅎㅎ
8048,무난하게 데일리로 걸칠 수 있어서 괜찮아요 나쁘지않음
8049,그냥 무난무난하게 이쁘고 어디든 잘 어울려서 좋네요
8050,가볍게 데일리룩으로 입기 너무 좋아요 자주 입을거 같아요 사이즈는 정사이즈 입니다
8051,너무 마음에들고 또 구매하고싶습니다 너무 감사합니다
8052,청바지에 잘어울리는것 같아요 생각보다 얇아서 봄가을에 입을거같아용
8053,디자인 부터 여러가지 그냥 평범한 블레이저인데 가격 괜찮고 신축성 괜찮음.
8054,패션을 아는 신사라면 기본적으로 반드시 있어야 하는 블레이저! 너무 예쁜 핏입니다
8055,사이즈가 살짝 작아요 숙이거나 팔 나란히 하면 손목보일정도? 입니다 리치가 짧은편은 아닌데 아쉽네여 팔내리면 손목 가려지구요 올리면 보이는 정도
8056,어깨가 좀 좁아서 안에는 얇은 옷을 입는거 추천드려요
8057,"아직 제대로 스타일링해서 입어보지는 못했는데 이너로 흰티 입고 입어보니까 사이즈도 적당하고, 두께도 그렇게 두껍지 않아 봄, 가을에 입기 적당한 것 같습니다."
8058,블레이저 하나 필요해서 샀음. 하나정도 있으면 딱 좋은 정도
8059,이쁘네요 처음사는 블레이저인데 만족합니다 하
8060,"역시 무탠다드, 딱 깔끔하고 군더더기 없습니다. 기본템으로 너무 좋아요."
8061,M사이즈로 주문해서 입어봤는데 어깨도 작고 전체적으로 작아서 L사이즈로 교환했는데 주말포함해서 5일내로 왔어요 사이즈도 딱맞네요
8062,팔길이가 조금 길긴 한데 베이직한 느낌으로 입고다니기 좋네요
8063,어깨가 넓은 편이라 L사이즈가 맞습니다 기본에 충실한 블레이저입니다
8064,기본으로 입으려고 삿는데 좋아여 크게 사도 엄청 오버핏은 안나옵니다
8065,좀 작기는 한데 그래도 핏 하게 딱 떨어지는 느낌이에요
8066,어깨패드가 좀 크면 좋겠지만 전체적으로 무난 헙니다
8067,단추를 잠그면 좀 작긴한데 편하고 괜찮은거같아요
8068,생각보다 꽉 끼지도 않고 팔 움직이는데 지장 없습니다. 통통한 사람도 입을만하네요
8069,너무 좋아요 ! 핏도 딱 예쁘고 입었을때 불편하지도 않아요
8070,첫 블레이져 구매였는데 사이즈도 맞고 깔끔하고 좋네요
8071,"가장 기본이 되는 검정으로 구매했습니다. 너무 마음에 들고, 다른 색상도 구매예정입니다. 사이즈 제 기준 L이 좋고, M으로 가면 작을 듯 싶습니다."
8072,생각했던 거보다는 살짝 작았습니다 근데 오차범위 내입니다
8073,쿠폰 써서 저렴하게 샀는데 가성비 진짜 좋네요 여자분들 오버핏보단 작아서 충분히 넉넉하게 입을 수있을꺼같아요 주머니도 많고 짱 좋아요
8074,정사이즈여서 무난하게 입기 좋네요 오버사이즈도 하나 사봐야겠어요ㅎ
8075,역시 믿고 사는 무탠다드 입니다! 아주 기본적인 블레이져 필요했는데 딱 좋습니다!
8076,딱 무난하고 핏도 이뻐요 생각했던것보다 길이감도 좋고 질도 좋아서 잘 입을 것 같아요
8077,딱 사진에나오는 핏 나오구요 재질좋고 마감좋습니다 다만 바깥주머니쪽 안쪽에 실마감이 조금아쉽네요
8078,생각보다 두꺼워서 좋아요ㅠㅠ M도 크긴한데 오버핏나오고 진짜 만족합니다
8079,마감 깔끔하고 색도 예쁘네요 잘 입고 다닐것 같네요
8080,생각보다 조금 아주 조금 작은데 그 조금때문에 뭘 입고 입느냐에 따라 타이트정도가 천차만별이네요
8081,이정도 가격에 이정도 품질이면 가성비갑이내요 배송도 빠르고 좋아요
8082,역시 무신사 스탠다드 질이 정말 좋아요! 근데 너무 크고 약간 아빠 정장 입은 느낌..ㅠㅠ
8083,제품잘받았습니다. 172/58정도이고 제일작은사이즈주문했는데 너무핏하지도 오버하지도않은 적당한느낌으로 잘맞아요 컬러감은 사진과거의동일하고 재질도 너무얇지않아 적당하네요 재품불량으로 한번교환받았는데 마무리만 좀더 신경쓴다면 훨씬좋은 제품이될거같은 생각이드네요~
8084,딱 완전 기본 블레이져! 가성비 갑입니다ㅎㅎ 기본템 추천
8085,여자분들 중 제 체형에 M은 세미오버핏에 딱 적당하고 예쁜 블레이저였어요! 만약 오버핏 원하시면 무탠다드 오버핏 블레이저 사셔도 될 것 같슴다 ** 뒤에 꼭 터야 예뻐요...!
8086,원래 입던게 작아져서 사이즈업 했는데 억시 좋아요 2년 만에 다시 산거지만 여전히 좋습니다!
8087,안에 두꺼운 거 입고싶으신 분들은 한사이즈 업해야할듯해요 얇은이너랑 매치할거면 정사이즈 추천
8088,가격 대비 매우 만족합니다. 입기 편하고 핏도 이쁘네요
8089,생각보다 조금 두꺼워서 살짝 선선한 봄 날이나 가을에 입기 좋을거 같아요.
8090,일할때입을려고 삿는데 너무좋아요 깔끔하고 캐주얼이나 댄디룩꾸밀때 좋을거같아요
8091,완전 스탠다드형으로 사이즈도 정사이즈이고 입기 편합니다.
8092,블레이저를 처음 사신다면 여기서 사시는 것도 나쁘지않은 거 같네요
8093,세미오버핏으로 엉덩이 덮어서 좋아용 근데 어깨가 좀 어깡 같아 보이긴해요ㅠㅠ
8094,사이즈 좋고 핏도 좋아요! 잘 입겠습니다!무신사 스탠다드 믿고 구매합니다.
8095,딱 컴팩트하게 잘 맞는 사이즈입니다. 만족하면서 입고있네요
8096,가격대비 가성비갑이네요 한사이즈업이 이뻐요
8097,무난하고 깔끔한 블레이저네요. 몇군데 마감이 살짝 아쉬운 부분이 있긴한데 가성비 하나로 커버할 수 있을만큼 만족합니다.
8098,어깨가 좀 있는 편이라서 딱 맞기는 한데 전체적인 핏이 딱 떨어져서 좋아요~
8099,두툼하고 어깨도 넓지 않고 좋아요. 많이 입을듯합니당
8100,깔끔 무난의 대명사네요. 정장 외에 블레이저는 처음인데 괜찮네요.
8101,사진과 핏이 다를줄알았는데 핏이 동일해서 괜찮은거 같아요
8102,기장이 살짝 길다고 느꼈지만 다른 부분에서는 너무 좋다고 느꼈습니다
8103,사이즈에 대한 걱정을 했는데 적당히 맞아서 좋아요~ 싼 가격에 좋은 제품을 구매할 수 있어 좋습니다ㅡ
8104,베이직하고 가격대비해서 퀄리티가 좋은편입니다. 블레이저 입문하시는분들한테 무난하고 좋을것같아요~~ 170초반 운동하신분들은 엑라가면 기장이 너무길거같고 라지하면 어깨랑 몸통이 좀 애매할거같아요~~~
8105,역시 믿고사는 무탠 블레이져입니다. 원래 있던 검정색이 작아져서 그레이색에 이어서 재구매합니다.
8106,제가 팔이 짧아서 좀 접어 입어야겠어요 그거 말고는 다 조항용
8107,첫 블레이저라서 무신사에서 믿고 샀는데...역시 너무 예쁨
8108,아.. 진짜 다 괜찮은데 팔품이 너무 얇아요 너무 아쉽네요 정말 m 샀다가 작아서 교환했는데도 ㅜ
8109,여기저기 입기 딱 좋아요 처음에 입문으러 산건데 좋네요 ㅎㅎ
8110,깔끔하고 좋습니다. 다음에 다시 구매할거같아요
8111,사이즈도 적당하고 청바지랑 입으면 잘 어울릴거 같네요
8112,제 신체사이즈 기준 어느한곳 수선할 필요없이 맞춘듯이 잘 맞네요^^ 봄.가을 활용도높게 입을수있을거같네요
8113,조금 큰 감이 없잖아 있는데 그래도 잘 입겟습니다
8114,어깨부분이 좀 작아요 나머지는 다 괜찮은데 아니 작은게아니라 딱맞는? 그래서 어깨 좁아보일수도 근데 운동 한달차 어깨 넓어진거같아서 기분은 좋음
