,0
4819,이뻐요. 검정이 더이쁘네요.
4820,보통입니다
4821,보통입니다
4822,보통입니다
4823,프린팅이 좀 그렇지만 재질 좋음
4824,길이 길고 재질좋아요.
4825,세탁 시 물 엄청 빠져요
4826,그런대로 괜찮네요..
4827,그런대로 괜찮네요..
4828,그런대로 괜찮네요..
4829,그런대로 괜찮네요..
4830,그런대로 괜찮네요..
4831,그런대로 괜찮네요..
4832,그런대로 괜찮네요..
4833,그런대로 괜찮네요..
4834,그런대로 괜찮네요..
4835,예뻐요
4836,디자인은 예쁜데 좀까끌거려요.
4837,예뻐요
4838,예뻐요
4839,여유있는스타일인데 제겐 목부분이 예민했어요
4840,어깡인저에겐 어깨가 너무잘맞아서 ㅎ 감이좋아서 잘입을듯해요
4841,어깨쪽이 길어 좀 뜨는것같지만 집에서 막입을려구요
4842,받혀입을려고 구매했어요 괜찮아요
4843,편하게 집에서 입기 좋을것같아요
4844,편하게 입기 좋을것같아요
4845,좀 저렴합니다...
4846,좀 저렴합니다...
4847,만족함
4848,만족함
4849,스웨터 대박이에요. 감사합니다.
4850,만족함
4851,만족함
4852,대박 좋은 청바지 잘 입을게요.
4853,크고 길고 넉넉하고 좋아요.
4854,너무 커요. 재질은 도톰한데 스몰 사도 넉넉할 뻔
4855,스몰사이즈지만 66사이즈 입는 사람에게도 넉넉
4856,쫀쫀 짜임인데 레깅스 같아요.
4857,좋아요
4858,좋아요
4859,집에서 입기 좋아요
4860,좋습니다. 추천합니다.
4861,좋습니다. 추천합니다.
4862,좋습니다. 추천합니다.
4863,?
4864,옷이 색도 예뻐요
4865,잘 받았습니다.
4866,잘 받았습니다.
4867,가성비 좋아요
4868,상품평대로 약간 까실한 느낌은 있지만 가격대비 좋아요.
4869,아직 입어보진 않았지만 괜찮아요 사이즈맞고 잘 입을듯해요
4870,좀 작네요 나중에 리폼하던가 해서 입어야할듯요
4871,오늘 입고 왔어요 이런스타일 맘에들어요 청바지랑 레이어드해서 위에 짧은 조끼랑 배치하니 괜찮네요
4872,쫀쫀하니 좋네요~~
4873,배송이좀느렸음
4874,배송이 생각보다 늦었음
4875,배송 정말 느렸고 이왕 루즈하게 나온거라면 사이즈가 좀 더 널럴했다면 좋았겠다는
4876,좋아요
4877,shtle reueg lbryege
4878,feueh iru3he eujoe3
4879,재구매 했네요
4880,좋아요
4881,이쁘네요
4882,좋아요
4883,좋아요
4884,좋아요. 가격대비 한 철 잘 입을게요
4885,저렴하게 잘 샀어요.가격대비 괜찮아요
4886,그냥저냥입어요가격만큼
4887,그저그래요냄새도나고후회
4888,니트가 얇아서 지금 입에 딱 좋은데 좀 따가워요
4889,"가격,디자인 맘에 들어요 그런데 리트가 따가워요"
4890,"옷이 좀 따가워요ㅠ.ㅠ 가격 ,디자인 다 맘에 들어요"
4891,더살걸 후회되네요. 퀄리티 좋아요
4892,득템이네요. 가격대비 훌륭해요
4893,색깔이 예쁩니다~ 송지오 상표가 붙어 있어서 놀랐어요!~^^
4894,딱 이가격에 맞는 제품입니다. 싼맛에 그런대로 입을 사람만 사는 것이 좋을 것 같습니다.
4895,딱 이가격에 맞는 제품입니다. 싼맛에 그런대로 입을 사람만 사는 것이 좋을 것 같습니다.
4896,딱 이가격에 맞는 제품입니다. 싼맛에 그런대로 입을 사람만 사는 것이 좋을 것 같습니다.
4897,딱 이가격에 맞는 제품입니다. 싼맛에 그런대로 입을 사람만 사는 것이 좋을 것 같습니다.
4898,딱 이가격에 맞는 제품입니다. 싼맛에 그런대로 입을 사람만 사는 것이 좋을 것 같습니다.
4899,딱 이가격에 맞는 제품입니다. 싼맛에 그런대로 입을 사람만 사는 것이 좋을 것 같습니다.
4900,잘 받았습니다
4901,저렴한가격에 득탬했어요~~예쁘네요0
4902,저렴한가격에 득탬했어요~~예쁘네요0
4903,저렴한가격에 득탬했는데 사이즈잘못받았지만 옷이예뻐서 크게다시주문~
4904,가성비좋아요 집에서 편하게입기좋아요
4905,가성비좋아요 홈웨어로집에서입기편해요
4906,별루
4907,ㄲ각끌ㄹ
4908,깍글ㄹ
4909,좋아요
4910,좋아요
4911,감사합니다
4912,감사합니다
4913,감사합니다
4914,집복으로 편하게 따뜻하게 입으려구요~
4915,기장과 소매가 많이 길어요~
4916,디자인 마음에 들어요.
4917,코트속에입으려고샀음
4918,얇아서 늦봄쯤 입어야할듯
4919,옷이두껍고 생각보단 괜찮아요
4920,만족합ㄴ디ㅏ
4921,가격만큼
4922,만족합ㄴ디ㅏ
4923,만족합ㄴ디ㅏ
4924,나쁘지않아요~~^^
4925,나쁘지않아요~~^^
4926,"색,다자인 맘에 드는데 많이 까슬 거려서 입어질지 모르겠네요"
4927,가격대비 만족해요
4928,봄. 가을. 잘 입을께요
4929,돟아요
4930,괜찮아요
4931,좋아요
4932,좋아요
4933,바지는 s사이즈 준문했어요 77사이즈도 입을수있어요
4934,잘받았습니다 옷도만족 색상도 만족합니다
4935,잘받았습니다 옷도 만족합니다
4936,잘받았습니다 싸게 잘샀네요
4937,잘받았습니다 싸게 잘샀어요
4938,잘받았습니다 싸게 잘샀어요
4939,와이셔츠 위에 코디하면좋겠네요
4940,좋아요
4941,좋아요
4942,다른분에게 드림.ㅠㅠ
4943,저에겐 별루네요.ㅠ
4944,저에겐 별루라 다른분에게 드렸어요
4945,좋아요
4946,흠... 그냥 그냥 빠른 배송 감사합니다!
4947,따뜻하고 편안하네요
4948,집에서 편히 입기 좋네요!
4949,그저 그래요
4950,감사합니다 잘 받았습니다
4951,얇고 목부위가 좁네요 입기도 불편해서 집에서 입기도 별로네요 마음에 안들어요
4952,감사합니다 잘 받았습니다
4953,잘 받았습니다 감사합니다
4954,"엄마 보내드렸는데 못 입으시겠다능,,'-"
4955,감사합니다 잘 받았습니다
4956,저렴한 가격에 옷이 여러 벌 입을 수 있어서 좋아요~
4957,저렴한 가격에 좋은 옷 여러벌이 생겨서 좋아요~~잘 입고 있어요~~
4958,상품 배송 만족합니다.
4959,가격만큼 좋아요
4960,좋
4961,좋아요
4962,좋아요. 편하고요. 재질도 좋구요.
4963,"아이보리색이 아니고 와전 화이트백색 입니다. 보통 66이면 넉넉한데, 쪼여요. 벗을때 속옷도 벗겨질 정도입니다. 한치수 크게주문하세요. 반품 하는거 번거러워서 그냥 후기작성 합니다."
4964,요즘 입기 좋아요. 감사합니다.
4965,히트텍이라 구입 했는데 많이 얇아 입기 겁나네요..ㅎㅎ
4966,생각보다 얇긴한데 집에서 입기 좋아요.
4967,봄에 입으면 좋을거 같아요.
4968,면티라 잠옷으로 입으려고합니다.
4969,집에서 편하게 입기 좋아요.
4970,재질이그닥 좋지만은 않아요
4971,색상 이참 마음에 드네요
4972,이뻐요
4973,가격대비 만족스런 상품입니다^^
4974,가격대비 만족스런 상품입니다^^
4975,좋아요
4976,좋아요
4977,만족합니다
4978,상품 잘받았습니다 감사합니다
4979,상품 잘받았습니다 감사합니다
4980,감사히ㅡㅡ잘받앗고ㅡㅡ잘쓸께요~~~사업번창하세요!!!
4981,감사히ㅡㅡ잘받앗고ㅡㅡ잘쓸께요~~~사업번창하세요!!!
4982,감사히ㅡㅡ잘받앗고ㅡㅡ잘쓸께요~~~사업번창하세요!!!
4983,좋아요
4984,좋아요
4985,만족합니다
4986,"운동복으로 샀는데, 얇아도 좋아요"
4987,가볍게 입기 좋네요
4988,베이직 템이네요 ㅎㅎ
4989,가볍게 입기 좋네요ㅔ
4990,차콜과 레드 두개 구매했는데 딱 맞고 좋으네요
4991,조아요
4992,조아요
4993,기모가 두껍지 않아 좋으네요
4994,따뜻하게 잘 입겠습니다.
4995,따뜻하게 잘 입겠습니다.
4996,배송도? 빠르고? 가격도? 저렴하고? 잘받았습니다.
4997,그냥그래요
4998,그저 그래요
4999,가격만큼이네요
5000,좋아요~
5001,좋아요~
5002,좋아요~
5003,맘에들어요
5004,맘에들어요
5005,잘 받았습니다. 배송 빨라요. 저렴하게 구매해서 기분좋네요^^
5006,잘 받았습니다. 예쁘네요^^배송 빨라요. 저렴하게 구매해서 기분좋네요^^
5007,잘 받았습니다. 배송 빨라요. 저렴하게 구매해서 기분좋네요^^
5008,그냥그래요
5009,별로예요
5010,보통이예요
5011,저렴한 가격에 배송도 빠르고 편하게 잘 샀네요
5012,저렴한 가격에 배송도 빠르고 편하게 잘 샀네요
5013,저렴한 가격에 배송도 빠르고 편하게 잘 샀네요
5014,약간 까끌해서 이너를 입고 착용해야 할 것 같아요. 사이즈 디자인은 사진과 동일합니다.
5015,"완전 득템입니다. 적당한 두께로 봄가을 입기 좋고, 지금은 가디건과 함께 입었는데 좋으네요. 사이즈 재질 디자인 모두 사진과 동일합니다."
5016,흠...
5017,그럭저럭...
5018,저렴하고 품질이 좋아요
5019,저렴하고 품질이 좋아요
5020,저렴하고 품질이 좋아요
5021,굿
5022,따뜻하기는한데 너무 두꺼워요
5023,잘받았습니다
5024,따뜻하고 좋습니다
5025,면이라서 좋아요
5026,가성비 굿입니다
5027,좋은제품감사합니다 좋은제품감사합니다
5028,좋은제품감사합니다 좋은제품감사합니다 좋은제품감사합니다
5029,싼가격에잘샀어요
5030,원단이너무안좋아요
5031,타이트하네요
5032,좋아요
5033,ㅂ퍼플 기모후드원피스 긴고 화면과 색상 똑같아서 좋습니다 근데 신축성이 하나도 없어서 아쉽네요
5034,운동복으로 편해요
5035,편하게 잘입고 잇습니다
5036,감사합니다
5037,싸게잘쌋어요
5038,불만족
5039,맘에 들어요 저렴하게 잘 산것 같아요
5040,사이즈 소재 전부 다 만족합니다~~
5041,사이즈 소재 전부 만족합니다~
5042,살짝 까끄러워요..디자인이래 사이즈가 딱인데..아쉬워요..
5043,빠른 배송 감사합니다. 생각보다 좋은 상품으로 받았습니다 길이감도 길어서 조으네요 잘 입을께요. 번창하세요~^^
5044,빠른 배송 감사합니다 재구매하는 상품입니다 번창하세요 ~^^
5045,빠른 배송 감사합니다. 재구매하는 상품입니다 . 색상별로 구매했어요 잘 입을께요. 번창하세요~^^
5046,편하게 입을게요
5047,빠른 배송 감사합니다. 재구매하는 상품입니다. 잘 입을께요~ 번창하세요~^^
5048,"빠른 배송 감사합니다 재구매하는 상품입니다, 번창하세요~^^"
5049,빠른 배송 감사합니다. 재구매 했네요 잘 입을께요~ 번창하세요 ~^^
5050,빠른 배송 감사합니다. 재구매하는 상품입니다. 색상별로 구매했어요~ 잘 입을께요 번창하세요~^^
5051,보통입니다.
5052,사이즈 많이 커요.
5053,괜찮아요.
5054,사이즈가 많이 크네요. 그리고 까실거림.
5055,하루 입고 좋아서 추가2장구매했는데 너무 공기하 안통해서 별로
5056,편하고 원단 좋은데 공기가 안 통하는 원단이라 더워요
5057,28.29라더니 생각오다 골반이 작네욤
5058,배송도 빠르고 옷도 기대이상으로 좋네요. 잘 입겠습니다.
5059,배송도 빠르고 옷도 기대이상으로 좋네요. 잘 입겠습니다.
5060,배송도 빠르고 옷도 기대이상으로 좋네요. 잘 입겠습니다.
5061,배송도 빠르고 옷도 기대이상으로 좋네요. 잘 입겠습니다.
5062,감사합니다
5063,수고하세요~
5064,잘받았습니다
5065,잘받았습니다
5066,좋아요
5067,"주문물품 4벌 중 2벌 결재금액이 각각 1000원씩 초과되었어요. 27번- 민트,핑크 3900원이 4900원으로 결재됨. 결재창 오류입니다. 2000원 환불요청합니다."
5068,"주문물품 4벌 중 2벌 결재금액이 각각 1000원씩 초과되었어요. 27번- 민트,핑크 3900원이 4900원으로 결재됨. 결재창 오류입니다. 2000원 환불요청합니다."
5069,쫀쫀하고 두께감있어 따듯할것 같네요. 잘입겠습니다.
5070,"오랜기간 보관된옷인듯 잘 펴지지도않을 굵은 왕주름 장난아니네요,"
5071,"완전 구깃구깃 펴지지않는 굵은 왕주름 장난아님,,, 포장 상태도 넘 성의없게 택배 겉봉투에만 담겨옴 ㅡ"
5072,요즘입기좋은 레깅스입니다
5073,요즘입기좋은 조끼네요
5074,도톰하니 따뜻해보이네요
5075,"좋아요, 가격대비 구입하길잘했네요"
5076,저렴하게 잘 구매했어요^^
5077,저렴하게 잘 구매했어요^^
5078,조아요
5079,좋아요~~~사이즈도 딱
5080,좋아요
5081,까슬하긴 하지만 좋아요
5082,바지사이즈가 등록하신 치수보다 작아요
5083,편하고 색상도 좋은데 생각보다 얇고 물이 좀 빠지네요.
5084,저렴하게 득템했어요~
5085,저렴하게 득템했어요~
5086,저렴하게 득템했어요~
5087,저렴하게 득템했어요~
5088,저렴하게 득템했어요~
5089,저렴하게 득템했어요~
5090,굿
5091,굿
5092,아주 좋아요
5093,좋아요
5094,감사합니다
5095,감사합니다
5096,완존 조아요
5097,완존 좋아요
5098,착한가격 착한품질
5099,잘 받았습니다
5100,잘 받았습니다
5101,잘 받았습니다
5102,무난
5103,무난
5104,감사합니다
5105,감사합니다
5106,감사합니다
5107,감사합니다
5108,감사합니다
5109,감사합니다.
5110,good
5111,good
5112,good
5113,이뻐
5114,좋
5115,이건 마르신분이 입어야 할껏같아요~
5116,크기는 편하고 좋은데 까슬해요~
5117,좋아요~
5118,딱 그가격만해요ㅋㅋ
5119,ㅋㅋㅋ 딱가격만큼ㅋ
5120,그냥그래요 ㅋㅋㅋㅋ
5121,좋아요 커요 널널해요 핏은별루
5122,"정사이즈, 색상 디자인 이쁩니다."
5123,너무 비치고 얇아서 주름이 많아요. 입을 수 있는 옷이 아닙니다. 밑단도 싹뚝 자른듯한 느낌이고...
5124,사이즈 너무 크고 사진을 잘 찍으셨네요 다른 옷인즐 알았어요
5125,만족한 상품 입니다.
5126,따뜻한 겨울이 될 듯 합니다.
5127,아주좋아요
5128,아주좋아요
5129,잘받았습니다
5130,잘받았습니다
5131,잘받았습니다
5132,잘받았습니다
5133,잘받았습니다
5134,잘받았습니다
5135,빠른배송 감사합니다.
5136,빠른배송 감사합니다.
5137,빠른배송 감사합니다.
5138,빠른배송 감사합니다.
5139,저렴해서 구매했는데 잘 맞고 좋네요
5140,까슬한듯 하지만 편하게 잘 맞네요
5141,반품 귀찮아못함
5142,예뻐요
5143,따뜻하게 입으려고두개 샀어요
5144,가성비좋은데 잘못선택을. . 폴라틴줄 알고 누구 주려구요
5145,순면티라 편하게입겠어요
5146,순면100%라 집서 입으려고 구입
5147,겨울이라 폴라티 낮은가격에 샀네요
5148,감사합니다
5149,감사합니다
5150,감사합니다
5151,같은 네이비색보다 조금 큽니다
5152,와인이 아니고 팥죽색 옷은 작아도 좋아서 몇개 사요
5153,좋아요 ~
5154,잘받았어요
5155,잘받았어요
5156,뜯어보진안앗지만... 집에서막입고 집앞시장가기 좋을꺼같아용 한개배송 감사든십니다
5157,예뻐요
5158,나름 괜찮습니다~
5159,보통입니다~~
5160,ok
5161,ok
5162,ok
5163,ok
5164,까슬하다는 후기는 봤는데 옷은 괜찮은데 좀 입고 있으면 까슬 간지럽긴하네요
5165,ok
5166,ok
5167,ok
5168,ok
5169,ok
5170,좋아요
5171,좋아요
5172,바지가 이상해요ㅜㅜ 허리두 붕 뜨구 기장두 짧구 ㅜㅜ 아무리 저렴해두 이건 아닌듯 ㅠㅠ 집에서 막 입어야죠
